33364:17,103,787,4268,245,1165,2955,9572,518,32
33373:17,76,302,4364,58,84,654,564,616,8
33374:96177,54167,2345,429,92196,25,17,302,654,76
33406:76,8218,2139,30317,15371,30539,2778,7684,226,73429
33409:1201,39828,65522,13683,17,518,8,302,10611,2668
33421:4671,8867,20043,7622,32294,14259,9594,37012,5975,8772
33432:17,84,518,302,1102,616,654,58,101,564
33443:236,6059,3731,6496,4268,2919,285,45,44556,39063
33453:16034,17,302,654,76,616,58,8,866,84
33454:11637,36630,1608,76647,25103,20340,19434,8731,22,43817
33491:13677,19087,5538,81,1696,2548,52904,76,399,1400
33525:71891,41633,39442,34298,28011,24156,21639,14947,3177,2068
33527:17,302,654,76,616,58,8,866,84,29
33528:51952,17,58360,1693,76,91343,49336,42443,37426,30708
33539:17,2030,302,654,616,15,301,58,29,285
33541:2153,760,10267,2337,1460,5480,4103,1205,719,2275
33547:17,302,654,76,616,58,8,866,84,29
33554:17,302,654,76,616,58,8,866,84,29
33557:19350,76468,698,77563,74328,2869,48650,23464,18704,2121
33561:22018,80357,6381,87273,42968,40729,32713,30778,29311,21246
33582:2898,30598,17,302,654,76,616,58,8,866
33590:17,224,302,654,616,58,182,650,29,8
33614:106013,105377,93051,92739,89879,88823,83895,81719,81323,80855
33615:17,84,518,302,1102,616,654,58,564,101
33616:41065,7372,1539,3704,3509,61651,27974,27648,22597,19275
33621:17,302,654,76,616,58,8,866,84,29
33652:17,302,654,76,616,58,8,866,84,29
33701:19955,2946,361,51760,32467,4239,2703,1078,17,22506
33702:1604,13893,39963,7941,16330,83595,52477,21112,4784,5851
33707:2967,780,81,731,3423,2379,226,17,70,1023
33721:13677,19087,5538,81,52904,9537,1696,76,2548,399
33722:6186,47232,39774,25636,24390,22975,21620,15419,13957,9914
33737:17,302,224,616,654,58,650,76,84,8
33752:17,302,654,76,616,58,8,866,84,29
33783:102869,98123,90719,80125,71493,66244,63990,54304,51043,50887
33787:81,7211,2241,17,76,650,986,302,289,3423
33789:17,302,654,76,616,58,8,866,84,29
33807:168,574,17,463,76,1400,12118,654,4792,29
33808:2614,3992,76,225,2139,1344,302,8772,10267,9996
33809:226,17,81,70,564,76,302,342,1220,1344
33837:17,302,654,76,616,58,8,866,84,29
33841:17,302,654,76,616,58,8,866,84,29
33844:76,698,564,17,2139,361,1730,70,302,2512
33859:17,302,654,76,616,58,8,866,84,29
33866:17,302,654,76,616,58,8,866,84,29
33868:52139,3918,2200,17,302,654,76,616,58,8
33869:70575,53364,50020,26523,26302,19561,15299,10180,73457,47231
33874:17,787,654,8,84,302,518,616,32,650
33884:533,4889,9054,14268,6224,44227,6311,13594,4656,603
33910:429,69735,42785,32755,28560,26344,19789,18741,17883,13832
33921:17,302,654,76,616,58,8,866,84,29
33988:17,302,654,76,616,58,8,866,84,29
33998:17,273,15716,14721,518,1471,18291,302,11803,7874
34022:17,302,654,76,616,58,8,866,84,29
34027:225,15207,65648,36541,26360,76,62489,16995,347,298
34041:931,70,508,226,2700,1825,500,409,650,8283
34048:5468,33217,34675,37389,68175,35908,51868,21541,24688,92702
34054:17,302,654,76,616,58,8,866,84,29
34068:875,899,1187,17,48,84,6945,947,14370,736
34092:14504,224,62,17,302,654,76,616,58,8
34093:45652,43529,32792,28474,17429,13903,8213,7869,4497,3757
34105:1754,77581,805,385,28511,16881,3250,62840,39936,11401
34106:9354,8454,64,11973,3307,2982,22312,117,27291,29453
34119:17,302,654,76,616,58,8,866,84,29
34124:17,302,58,29,616,84,354,1102,866,76
34148:17,302,616,736,654,58,650,8,698,70
34172:5523,429,263,56244,47321,20408,11861,3911,78361,27858
34174:17,518,84,855,101,654,2548,542,1786,19369
34179:285,3190,1451,17,302,654,76,616,58,8
34188:58,84,1102,616,866,138,650,76,8,736
34227:10455,5262,2602,1348,650,236,62,58,45,8
34292:17,616,650,302,76,58,654,564,356,394
34293:17,302,654,76,616,58,8,866,84,29
34304:17,302,616,58,4268,15,654,8,32,650
34309:13893,7941,37503,5851,39963,18747,1928,16330,83595,78787
34318:17,302,654,76,616,58,8,866,84,29
34335:17,302,654,76,616,58,8,866,84,29
34341:5697,21541,2406,103941,33217,588,34015,24688,34675,40997
34347:16299,17,302,654,76,616,58,8,866,84
34350:6412,96761,88713,71585,68112,56939,56526,52049,44822,40551
34378:68750,953,17,302,654,76,616,58,8,866
34398:18059,6690,25306,90254,42438,30257,6024,2223,26415,17448
34403:18994,3290,53577,2898,21193,37164,35426,19406,13695,15459
34421:302,654,84,58,616,29,866,354,1102,301
34433:168,719,1528,14858,984,463,9417,76,8860,10267
34468:81,3516,17,302,58,229,2241,262,76,500
34470:17,76,654,302,138,84,29,698,564,616
34492:17,564,302,650,654,616,58,698,361,866
34498:3177,14653,10173,533,7249,26191,23326,1451,175,24192
34499:12617,805,5726,22801,28166,17,3522,2139,18892,33223
34511:12617,385,17,69560,54187,20534,3824,24835,19419,3376
34512:168,76,564,2642,1400,40,2318,8860,10267,5480
34523:17,302,654,76,616,58,8,866,84,29
34527:3423,780,17,262,3137,226,3374,500,986,76
34529:302,654,58,84,29,76,8,650,1102,354
34541:931,17,947,710,6328,4755,873,899,327,1208
34552:924,31496,26722,11808,2547,43124,24932,13789,4447,176
34553:3389,899,48,17,2162,1187,1119,891,302,875
34579:61189,24534,18996,11015,7694,17,302,654,76,616
34594:24261,20213,9846,8168,8115,8055,7869,7527,4919,3163
34603:1913,76,361,17,6387,866,2848,2139,56363,500
34628:37342,5785,17,302,654,76,616,58,8,866
34632:650,564,34634,20830,19912,2665,1318,1220,568,224
34681:669,17,62,50871,29456,924,36730,6903,2194,78413
34697:55410,18907,1690,466,40543,49920,11303,83263,45977,29660
34698:17,353,2268,58,302,616,354,8,1951,101
34702:302,17,616,205,289,76,101,4268,72974,301
34703:17,302,654,76,616,58,8,866,84,29
34709:6901,6117,4146,8783,2528,2354,76,4093,16658,8129
34710:224,17,3235,1245,182,8,8447,564,155,542
34717:17,302,654,76,616,58,8,866,84,29
34740:302,654,616,29,84,354,650,1102,76,866
34741:17,302,654,76,616,58,8,866,84,29
34742:105565,84112,40782,17752,6082,5791,2583,1936,409,249
34753:8557,6049,3739,2715,50681,46761,42017,22365,16217,11928
34794:75115,518,238,40853,4245,1305,13750,1871,1462,21055
34820:500,6491,17,18239,785,76,361,81,6127,238
34833:17,302,717,654,29,650,616,76,236,224
34837:17,302,654,76,616,58,8,866,84,29
34839:49244,84,11,6097,2153,2337,80641,76,168,1528
34868:17,302,654,76,616,58,8,866,84,29
34885:11448,441,3506,11928,5738,2265,1002,2980,840,16036
34895:17,302,654,76,616,58,8,866,84,29
34896:9043,10163,62976,2717,76,14584,1651,6901,2579,20288
34901:1784,12165,16669,7418,79364,347,24854,441,29543,15215
34906:17,302,654,76,616,58,8,866,84,29
34917:17,302,654,76,616,58,8,866,84,29
34936:34251,17,302,654,76,616,58,8,866,84
34973:7000,687,81,17,40,76,10163,2275,1730,1682
34974:17,654,616,29,84,650,76,1102,8,354
34976:17,302,654,76,616,58,8,866,84,29
34978:34020,6284,285,596,53873,21578,13717,12908,9434,5991
35005:17,76,302,58,650,616,654,8,84,564
35021:17,654,302,616,94,29,1382,899,70,84
35026:17,302,654,76,616,58,8,866,84,29
35086:60900,31225,17,302,654,76,616,58,8,866
35087:17,302,654,616,76,29,84,8,1102,224
35092:16166,37265,15184,23467,36088,34554,720,47693,138,36715
35127:17,302,654,76,616,58,8,866,84,29
35150:17,654,616,302,58,650,8,518,15,564
35151:17,58,302,289,616,654,650,8,84,518
35166:37773,39668,29532,47327,5767,1709,68795,14085,13392,9101
35167:9497,2048,13894,4600,35494,1526,518,17,840,1039
35176:81,3423,986,226,13544,70,5381,4194,2379,17
35211:40093,35191,2852,1884,1356,17,302,654,76,616
35212:7334,9594,85445,1787,24538,1471,37539,9106,5120,840
35214:33223,22801,4979,28166,10543,18892,39619,19089,15475,31619
35229:17,302,654,76,616,58,8,866,84,29
35231:986,500,226,17,2241,262,780,7211,3137,140
35241:441,10536,736,18783,802,13,616,518,301,226
35244:20710,26380,2162,1600,899,6801,2097,1405,1050,1039
35251:102621,96960,95140,87634,87041,83175,72562,72406,72085,69190
35255:17,302,654,76,616,58,8,866,84,29
35274:17,302,654,76,616,58,8,866,84,29
35275:1352,1527,10041,189,4825,3107,2880,3172,1712,6434
35289:17,302,654,76,616,58,8,866,84,29
35296:17,302,654,76,616,58,8,866,84,29
35297:11800,56113,669,72766,17519,13504,12115,2593,35998,31037
35311:35382,13046,8364,60230,44578,44131,36848,31598,31025,21406
35332:17,616,58,654,302,564,650,542,76,84
35348:17,302,654,58,361,76,29,84,8,650
35365:302,84,654,616,58,1102,29,354,76,301
35380:17,302,58,29,84,650,76,1102,8,354
35429:17,302,654,76,616,58,8,866,84,29
35448:11556,18531,7002,11194,55590,27483,2031,378,7006,2981
35456:206,24775,654,837,726,1131,1508,1109,46776,7048
35495:17,654,1965,508,327,736,302,58,650,76
35510:226,8111,7021,67394,4277,70,17,3372,8211,76
35518:81,17,780,12471,5767,500,7211,3423,302,8
35525:70,17,76,81,302,616,654,986,138,354
35558:8322,13077,24933,6856,9674,51232,4409,23923,31597,36432
35572:17,302,58,654,616,29,76,650,84,62
35574:4719,15995,8694,3514,377,17,28490,16107,10560,9518
35576:17,302,654,76,616,58,8,866,84,29
35582:3378,32261,10178,7649,64973,40356,186,22713,13192,46413
35593:650,35554,8582,7841,6508,5389,2414,1511,486,238
35623:899,875,48,17,1187,1119,6450,302,3389,947
35676:1397,2510,4889,9054,5975,603,306,6311,4341,13341
35688:17,654,302,58,29,616,6,1102,285,84
35690:17,302,654,76,616,58,8,866,84,29
35691:17,302,654,76,616,58,8,866,84,29
35730:17,302,654,76,616,58,8,866,84,29
35746:17,302,654,76,616,58,8,866,84,29
35757:37196,27152,162,5575,787,97,449,395,52552,5471
35771:18645,78240,1299,17,8,5767,1937,780,736,81
35788:17,302,654,76,616,58,8,866,84,29
35806:17,101,58,654,302,616,554,76,84,518
35820:17,302,654,76,616,58,8,866,84,29
35826:302,17,654,29,58,616,84,650,495,354
35850:17,654,302,84,52,4813,899,58,162,616
35859:8384,17,302,654,76,616,58,8,866,84
35893:17,302,654,76,616,58,8,866,84,29
35900:17,944,302,58,616,654,29,568,8,285
35901:17,302,654,76,616,58,8,866,84,29
35932:3081,1970,546,730,5398,10446,6303,240,14992,2843
35941:302,654,84,58,866,29,354,616,138,76
35969:2153,76,168,564,81,877,1460,14754,6097,719
35970:24880,17,302,654,76,616,58,8,866,84
35982:81,226,1884,70,17,3423,76,2379,508,6545
35989:11973,2548,1002,17,302,654,76,616,58,8
35990:48724,18996,11015,7821,17,302,654,76,616,58
35999:76,385,2265,41385,81,25481,88254,28670,17,698
36064:17,302,654,76,616,58,8,866,84,29
36123:11310,48933,18966,7680,5353,31378,54497,43493,3125,17
36135:17,302,564,650,654,616,58,866,361,736
36176:17,302,654,76,616,58,8,866,84,29
36179:17,302,58,654,650,616,61,542,29,8
36185:23950,14147,3850,39436,24896,14467,2665,15264,10330,3568
36193:17,302,654,76,616,58,8,866,84,29
36196:61716,14206,1211,2162,875,6450,7471,8,947,119
36210:17,302,654,76,616,58,8,866,84,29
36216:44922,2579,297,76,17,7132,2275,361,1326,2139
36221:17,302,654,76,616,58,8,866,84,29
36225:17,302,654,76,616,58,8,866,84,29
36242:17,302,654,76,616,58,8,866,84,29
36258:7851,13398,2717,219,2100,16050,45123,20836,19872,14966
36261:17,302,654,76,616,58,8,866,84,29
36268:1592,4012,481,16629,13789,31496,36630,18045,624,34
36313:17,616,302,58,654,29,6,162,8,861
36315:59623,8001,23599,17674,8187,48361,39168,12129,3977,84
36319:441,1256,6315,16465,371,1002,47652,4989,32665,14581
36330:17,58,680,302,29,554,1358,654,483,83106
36342:17087,3231,17,736,616,31887,1550,8166,6243,4275
36355:5215,27027,9341,7680,55819,20952,18966,14498,5353,929
36358:17,616,650,302,76,58,654,564,29,356
36375:17,302,654,76,616,58,8,866,84,29
36385:56693,2169,17,302,654,76,616,58,8,866
36393:17,302,654,76,616,58,8,866,84,29
36418:17,302,654,76,616,58,8,866,84,29
36419:3423,17,780,262,2241,76,226,3137,500,986
36420:17,58,616,654,302,650,76,698,29,564
36468:302,17,654,58,616,84,1102,354,866,650
36470:2265,17,76,302,650,81,2848,70,58,226
36471:76,3902,17,698,901,58,5550,302,654,2139
36488:94947,79251,72759,56491,41725,38653,31914,14018,13590,6083
36499:1913,76,361,17,866,2139,6387,2848,500,22614
36508:17,302,650,654,76,11326,616,58,394,101
36561:21030,18019,16894,15573,13948,10595,7355,4174,3599,3429
36563:44,3167,22365,54976,13523,4880,3137,238,81,1460
36564:986,29174,2757,2379,57656,81,1888,3756,2967,226
36585:6097,2337,2153,76,168,5738,1326,698,1528,297
36595:17,58,302,654,861,591,8,650,76,84
36607:49230,19561,9054,2021,866,774,650,533,361,226
36620:1352,10041,1527,4825,189,3107,2880,3172,1712,8848
36642:51091,18400,11504,11501,10850,10601,8734,5527,3711,2512
36656:17,302,654,76,616,58,8,866,84,29
36689:17,302,654,76,616,58,8,866,84,29
36696:669,45886,16965,14915,36432,8322,74475,19528,18743,13077
36708:19132,70506,11092,22190,1280,10146,39,55270,34541,16997
36723:89362,59582,8611,12699,17,302,654,76,616,58
36727:41715,5122,2917,986,848,46406,30095,22738,16404,13091
36730:17,225,616,302,654,58,76,650,224,542
36790:17,302,654,76,616,58,8,866,84,29
36797:17,1965,302,65,508,8,70,1382,616,327
36902:76,40,17,564,2139,96,1069,81,70,2512
36948:12886,15364,654,650,289,17,2185,2955,76,394
36960:17,302,616,654,58,8,542,518,84,65
36961:17,302,654,76,616,58,8,866,84,29
36966:17,302,654,76,616,58,8,866,84,29
36979:17,302,654,76,616,58,8,866,84,29
37050:70219,63490,60756,51780,44044,35377,33925,33628,33446,30828
37053:669,45886,19528,8322,17,302,654,76,616,58
37054:17,302,654,76,616,58,8,866,84,29
37058:17,866,302,70,654,564,354,58,81,616
37078:81,3939,1884,76,71347,7211,2525,3423,1888,14557
37088:81,3374,1749,780,262,3137,3423,7211,226,16404
37143:17,302,654,76,616,58,8,866,84,29
37160:4755,1352,189,3107,1527,10041,1712,2880,3172,12990
37165:84,17,518,302,1102,616,654,58,138,101
37175:17,302,654,58,616,29,76,84,650,8
37177:11576,17,302,654,76,616,58,8,866,84
37178:24948,17,302,654,76,616,58,8,866,84
37212:1604,13893,5851,39963,37503,83595,78787,52477,21112,4784
37222:510,17,302,654,58,616,29,162,650,76
37240:17,302,654,76,616,58,8,866,84,29
37255:17,302,654,76,616,58,8,866,84,29
37266:17,302,654,76,616,58,8,866,84,29
37272:17,302,654,76,616,58,8,866,84,29
37291:157,27070,2548,197,3196,8069,13995,14793,4755,5111
37308:17,302,654,76,616,58,8,866,84,29
37313:17,302,654,76,616,58,8,866,84,29
37342:17,302,654,58,616,29,650,6,239,61
37358:302,11579,29,1102,84,654,273,650,1549,17
37380:64213,48932,17,302,654,76,616,58,8,866
37389:168,76,463,984,661,2642,5738,7235,8252,1326
37398:89880,59774,56333,30995,14918,2401,709,17,302,654
37399:1460,297,2869,1326,508,1164,76,5738,16829,226
37404:866,17,302,654,76,29,354,58,616,84
37443:17,76,508,7006,302,226,1589,70,84,8
37446:17,302,654,76,616,58,8,866,84,29
37480:10493,56965,51124,7070,54703,1803,24698,11985,2583,2064
37501:64030,40197,24481,500,226,70,17,302,654,76
37515:302,654,84,58,29,866,616,354,1102,301
37516:17,58,302,654,861,591,8,650,76,84
37521:17,302,654,76,616,58,8,866,84,29
37523:32448,9599,2967,100283,53381,48751,43015,42214,33058,28349
37530:65,41668,25725,18251,7312,2955,1539,931,410,119
37570:17,302,654,76,616,58,8,866,84,29
37585:17,302,654,76,616,58,8,866,84,29
37588:17,302,654,76,616,58,8,866,84,29
37606:2142,33882,1524,39395,17,245,15642,774,1728,482
37666:17,302,654,76,616,58,8,866,84,29
37676:68498,415,18536,2178,18218,1890,1871,302,17,654
37692:17,302,654,76,616,58,8,866,84,29
37701:17,302,654,58,84,354,616,1102,866,650
37708:17,302,654,76,616,58,8,866,84,29
37731:24530,16996,8231,568,162,5553,1957,1102,84,654
37735:226,8111,7021,67394,4277,70,17,3372,8211,76
37753:76,4146,10692,8783,684,698,16658,5357,1651,2528
37767:17,302,654,76,616,58,8,866,84,29
37790:17,302,654,76,616,58,8,866,84,29
37816:840,17,76,654,61,302,245,81,29,8069
37849:17,302,654,76,616,58,8,866,84,29
37876:17,302,654,76,616,58,8,866,84,29
37878:17,302,654,76,616,58,8,866,84,29
37910:17,302,654,76,616,58,8,866,84,29
37911:17,616,70,302,736,29,650,167,564,1023
37912:17,302,654,76,616,58,8,866,84,29
37918:17,302,654,76,616,58,8,866,84,29
37924:17,302,654,76,616,58,8,866,84,29
37934:302,654,84,58,354,616,29,1102,866,76
37971:17,302,654,674,616,61,55895,542,15,518
37987:44156,41991,24335,22597,21285,17071,4156,3718,1749,1509
37988:52200,91352,301,3599,2579,1295,302,226,70,58
37989:4889,1397,5975,9054,14268,2510,8772,6311,306,603
38028:17,302,654,76,616,58,8,866,84,29
38029:53440,14754,5405,168,17,302,654,76,616,58
38037:17,302,654,76,616,58,8,866,84,29
38057:44,16956,31528,14566,4881,14686,752,1276,866,1405
38073:947,486,358,301,294,76,62,61,17,8
38080:885,347,68021,500,25230,17480,16821,13420,6184,4534
38088:168,76,2642,661,984,463,2318,7235,8252,5738
38108:17,1102,302,8,654,354,518,29,616,58
38168:7225,4877,719,661,12254,5557,4940,3601,2685,97051
38216:17,302,654,76,616,58,8,866,84,29
38244:3215,17,99039,8783,4146,654,616,37421,11367,238
38281:17,302,8,84,654,616,58,518,431,542
38362:17,302,654,84,616,29,301,58,8,76
38367:1239,8,13060,4702,3005,122,654,17,564,616
38376:17,908,84,899,302,8,48,354,301,70
38391:17,302,654,76,616,58,8,866,84,29
38431:17,302,58,29,616,84,354,1102,866,650
38445:17,302,654,76,616,58,8,866,84,29
38451:1913,2265,31633,24037,698,21913,2282,26170,22507,6387
38466:17,302,654,76,616,58,8,866,84,29
38480:17,302,654,76,616,58,8,866,84,29
38546:17,2369,302,58,654,616,8,84,29,76
38557:44922,4372,34106,31911,24102,16367,14338,13267,10695,7675
38578:17,138,1462,354,654,1762,521,302,58,1102
38616:23089,15641,13306,10071,9790,9481,8231,6395,3137,2435
38645:25317,17567,10438,10316,10154,9857,5398,4475,3672,1556
38648:20938,5232,30948,30412,16710,373,18239,5195,3008,594
38661:17,302,654,76,616,58,8,866,84,29
38679:17,302,654,76,616,58,8,866,84,29
38684:17,302,654,76,616,58,8,866,84,29
38685:17,302,654,76,616,58,8,866,84,29
38686:53358,41679,9414,6,698,3148,66697,26191,14879,3672
38691:15141,568,15,616,17,7210,483,470,103,36911
38704:46870,17,302,654,76,616,58,8,866,84
38715:17,302,654,76,616,58,8,866,84,29
38736:17,302,654,76,616,58,8,866,84,29
38739:17,302,654,76,616,58,8,866,84,29
38766:17,302,654,76,616,58,8,866,84,29
38778:924,31496,11808,2547,43124,24932,13789,4447,176,3977
38786:96855,86935,85974,74067,73314,72327,70972,68371,65269,64013
38813:17,302,654,76,616,58,8,866,84,29
38868:17,654,58,84,616,1102,354,650,866,76
38870:17,616,302,650,654,8,58,394,238,564
38878:17,302,654,224,650,749,866,58,70,29
38888:66812,65327,11300,17,302,654,76,616,58,8
38897:17,302,654,76,616,58,8,866,84,29
38945:17,302,654,76,616,58,8,866,84,29
38967:5611,19029,44935,22848,29921,94354,20037,9782,7614,6311
38983:17,302,654,76,616,58,8,866,84,29
39003:17,302,654,76,616,58,8,866,84,29
39005:17,302,654,76,616,58,8,866,84,29
39021:45551,17,302,654,76,616,58,8,866,84
39043:50908,1902,43876,41214,35380,15767,12045,5084,4034,101
39049:17,302,654,76,616,58,8,866,84,29
39050:81,58845,4541,568,15,7869,3506,2714,2696,2403
39052:17,302,654,76,616,58,8,866,84,29
39074:17,302,654,76,616,58,8,866,84,29
39083:36556,8308,3155,2162,899,43077,30108,1885,357,285
39084:81,226,2379,3423,2967,1884,70,1749,500,17
39092:7024,1446,66892,11973,2548,22105,168,5552,1002,10451
39105:17,302,654,76,616,58,8,866,84,29
39158:1002,710,1784,79923,245,441,4696,4268,76,1744
39159:176,17,302,654,76,616,58,8,866,84
39163:17,302,654,76,616,58,8,866,84,29
39188:361,17,302,654,354,76,84,29,58,70
39232:17,302,654,76,616,58,8,866,84,29
39237:17,302,616,654,58,224,650,8,76,101
39291:17,302,654,76,616,58,8,866,84,29
39295:866,17,76,302,698,254,654,354,500,564
39296:17,302,654,76,616,58,8,866,84,29
39308:12549,2121,62725,51672,39084,37060,31533,24296,22337,18890
39379:75318,43575,38961,37370,36258,27860,23271,10967,8203,3534
39391:17,616,654,542,302,15,650,61,8,58
39393:84,17,302,8,616,1102,654,58,114,101
39394:17,302,654,76,616,58,8,866,84,29
39429:17,302,654,76,616,58,8,866,84,29
39430:58,17,285,238,654,302,616,1196,76,3867
39432:68426,17,302,654,76,616,58,8,866,84
39458:3423,17,780,262,2241,76,226,3137,500,986
39469:15560,49842,44628,1986,13568,9354,3241,40848,78389,63032
39515:441,8928,4513,1145,76,14419,1256,2991,771,710
39518:8322,24933,6856,9674,16965,13077,38522,36432,11072,18743
39528:17,302,654,76,616,58,8,866,84,29
39555:441,6315,1002,371,5574,5083,4513,1340,13881,3618
39556:302,17,654,58,84,616,354,1102,866,650
39567:17,302,654,76,616,58,8,866,84,29
39580:17,302,654,58,616,84,76,29,542,8
39592:23398,1122,13878,33720,33683,1406,9448,52070,65938,36443
39594:17,302,654,76,616,58,8,866,84,29
39617:17,302,654,76,616,58,8,866,84,29
39623:17,302,654,76,616,58,8,866,84,29
39652:17,302,654,76,616,58,8,866,84,29
39662:17,302,654,76,616,58,8,866,84,29
39693:1462,70,61574,30605,29468,26054,6472,3599,2121,1537
39694:13694,17,302,654,76,616,58,8,866,84
39707:11973,1119,17,3509,866,654,224,81,76,58
39718:45746,17,5262,1335,21624,6328,1539,6788,4671,81
39730:17,302,654,76,616,58,8,866,84,29
39731:17,302,654,76,616,58,8,866,84,29
39796:5738,168,719,801,1326,984,1460,8860,760,1400
39821:78183,42306,8937,1682,262,60850,56025,37573,36726,31492
39822:9789,3191,302,17,7029,6033,301,656,71498,43222
39863:616,302,17,654,58,650,84,162,542,61
39865:17,302,654,76,616,58,8,866,84,29
39876:17,302,654,76,616,58,8,866,84,29
39877:25481,23964,8446,8275,54390,214,26509,61228,37575,22238
39878:302,654,84,58,29,866,616,354,1102,301
39896:17,302,654,76,616,58,8,866,84,29
39903:302,654,84,58,29,866,616,354,1102,301
39926:79194,68599,56145,39640,38285,38143,37099,30459,28920,27527
39927:17,302,654,76,616,58,8,866,84,29
39932:17,302,654,76,616,58,8,866,84,29
39940:44207,17,654,568,1119,322,22996,15749,4422,1749
39967:76,81,17,564,40,2139,96,226,70,1069
39979:546,533,70,168,9783,17,226,3186,15603,437
39983:17,302,654,76,616,58,8,866,84,29
40040:17,302,654,76,616,58,8,866,84,29
40043:361,17,302,654,354,76,84,29,58,70
40053:726,302,654,17,58,239,616,395,29,866
40055:17,302,654,76,616,58,8,866,84,29
40069:533,1397,2510,306,4656,14268,14203,8640,4341,7641
40098:361,17,302,654,354,76,84,29,58,70
40101:17,2109,10600,76,32,34182,9621,79030,49434,22572
40115:17,302,654,76,616,58,8,866,84,29
40120:17,302,654,76,616,58,8,866,84,29
40123:377,2982,4481,23370,70,1131,533,1023,8115,2064
40129:17,302,654,76,616,58,8,866,84,29
40149:17,302,564,654,616,650,58,866,361,736
40158:5985,654,207,302,61,866,17,84,58,1102
40163:4889,1397,5975,9054,14268,2510,8772,6311,306,603
40189:17,302,654,58,616,564,650,29,84,8
40190:39390,22966,18129,6674,262,54625,46005,29064,25793,25237
40195:17,1119,302,4268,654,8,84,616,58,650
40196:17,302,654,76,616,58,8,866,84,29
40215:10503,8454,76,27291,33562,17,42440,5767,21963,840
40226:16789,18546,57927,34487,17,6463,302,18593,542,1126
40229:17,302,654,76,616,58,8,866,84,29
40234:616,17,654,1196,409,8,238,542,650,302
40235:17,616,302,58,654,6,8,15,84,542
40258:168,35229,76,5738,44,719,226,1460,2318,2582
40259:17,302,654,76,616,58,8,866,84,29
40262:17,302,654,76,616,58,8,866,84,29
40293:9655,7950,247,15947,37591,1193,43930,880,55482,301
40307:17,302,654,76,616,58,8,866,84,29
40308:2669,17,6840,76,302,564,8,616,37121,224
40316:17,302,654,76,616,58,8,866,84,29
40347:17,302,654,76,616,58,8,866,84,29
40368:17,302,654,76,616,58,8,866,84,29
40427:59329,58005,50662,11467,7006,6733,4372,2414,378,352
40431:70,17,76,81,302,616,654,986,138,354
40468:17,302,654,76,616,58,8,866,84,29
40472:73717,64534,46525,39155,36424,34489,34134,30282,23532,20615
40480:17,302,654,76,616,58,8,866,84,29
40489:17,302,654,76,616,58,8,866,84,29
40493:30646,14081,94658,56733,4673,5538,15596,22727,11235,15867
40507:17,302,654,76,616,58,8,866,84,29
40512:17,302,654,76,616,58,8,866,84,29
40538:17,182,302,650,1245,654,616,58,29,76
40563:17,302,654,76,616,58,8,866,84,29
40586:17,302,654,22070,1285,616,29,58,61,486
40610:17,302,654,76,616,58,8,866,84,29
40638:17,302,654,76,616,58,8,866,84,29
40642:17,302,654,76,616,58,8,866,84,29
40647:17,302,654,76,616,58,8,866,84,29
40659:1712,4755,26909,1352,10041,4825,2880,3107,1527,7831
40682:168,1081,719,661,2155,5480,1147,463,13660,76
40688:17,302,654,76,616,58,8,866,84,29
40712:17,302,654,76,616,58,8,866,84,29
40727:17,302,654,76,616,58,8,866,84,29
40750:17,302,654,76,616,58,8,866,84,29
40761:17,654,302,616,58,29,76,650,15,285
40782:17,510,302,654,8,616,58,84,29,518
40789:17,8,654,302,84,616,58,518,245,542
40790:9095,22816,21981,12080,14966,20836,76,14237,21443,327
40801:38496,29936,8,30109,18384,17646,13227,7959,7889,6450
40852:17,302,654,76,616,58,8,866,84,29
40864:17,302,654,76,616,58,8,866,84,29
40905:17,302,654,76,616,58,8,866,84,29
40924:3489,17,944,6007,302,654,76,616,58,8
40926:17,302,654,76,616,58,8,866,84,29
40952:17,302,654,76,616,58,8,866,84,29
40960:5565,17,302,654,76,616,58,8,866,84
41019:17,302,654,76,616,58,8,866,84,29
41025:17,302,654,76,616,58,8,866,84,29
41027:17,3423,780,76,262,226,58,302,2241,500
41055:719,76,2318,5738,463,5480,9874,984,1400,2153
41077:17,302,654,76,616,58,8,866,84,29
41080:3207,2714,2696,2403,1827,970,774,861,654,616
41089:17,302,616,654,58,224,29,650,97,182
41119:17,302,654,76,616,58,8,866,84,29
41128:17,302,654,76,616,58,8,866,84,29
41147:76,17,698,361,866,4880,500,1164,81,1730
41153:17,302,654,76,616,58,8,866,84,29
41159:302,17,616,654,29,58,6,8,84,1102
41174:6311,42865,30490,21684,68408,508,7926,21249,7268,18920
41176:17,302,654,76,616,58,8,866,84,29
41181:17,302,654,76,616,58,8,866,84,29
41184:17,302,654,76,616,58,8,866,84,29
41226:90305,4542,34942,17,302,654,76,616,58,8
41227:302,654,1102,361,354,8,29,58,616,76
41237:17,302,654,76,616,58,8,866,84,29
41253:13342,35632,17,58,25003,654,302,301,245,1102
41261:19871,7021,17646,6503,27296,11717,2512,2031,1023,508
41286:18414,13789,1193,17,302,654,76,616,58,8
41297:17,4268,245,131,119,8,4422,301,3476,518
41300:17,302,654,76,616,58,8,866,84,29
41301:53529,6381,87273,42968,40729,32713,30778,29311,21246,18201
41302:17,302,654,76,616,58,8,866,84,29
41310:8194,37121,17,76,650,224,17396,302,81,8
41337:17,302,654,76,616,58,8,866,84,29
